sfc, reqps, cpu, memory, link, latency
sfc4,55,1.0045421682298183,0.8605758287012577,0.6050000000000001,576.9030748695653
sfc0,39,0.7296154741197824,0.8478245511651039,0.429,819.7163625204079
sfc1,32,0.6093350984156132,0.8426022669300437,0.28800000000000003,901.3839019444443
sfc11,32,0.7159578567370772,2.41901648696512,0.864,865.1763161062511
sfc2,37,0.6952496618032455,0.8462306577712297,0.33299999999999996,831.0271037351356
sfc3,42,0.7811642251908779,0.8505717664957047,0.378,831.1856735
sfc4,46,0.8498959150165319,0.8537595858797431,0.506,783.9784721956516
sfc0,50,0.9186275396496058,0.8569473726674914,0.55,579.89949915873
sfc1,53,0.9701762907207012,0.8589818701148033,0.47700000000000004,590.3552508905659
sfc11,44,1.0597353475168347,2.4304062174633145,1.1880000000000002,578.5746574908261
sfc2,47,0.8670787885785103,0.8542001573368907,0.423,585.496959991489
sfc3,53,0.9701762907207012,0.8589818701148033,0.47700000000000004,577.318409560606
sfc4,55,1.0045421682298183,0.8605758287012577,0.6050000000000001,491.75404699633646
sfc0,47,0.8670787885785103,0.8542001573368907,0.517,695.4082370382974
sfc1,50,0.9186275396496058,0.8569473726674914,0.45,705.1775304880956
sfc11,48,1.1743278987705708,2.4342026421800256,1.296,690.5247757083332
sfc2,42,0.7811642251908779,0.8505717664957047,0.378,722.1408300238098
sfc3,49,0.9014446660876274,0.8557940507307649,0.441,704.3706607926829
sfc4,52,0.9529933519661427,0.8585412660613656,0.5720000000000001,587.5848245287358
sfc0,36,0.678066723048687,0.8457900863140821,0.39599999999999996,659.8984935166666
sfc1,41,0.7639812864363194,0.8494184445589781,0.369,699.0943720243899
sfc11,40,0.9451428614556789,2.426609629765153,1.08,723.0748889502486
sfc2,36,0.678066723048687,0.8457900863140821,0.32399999999999995,661.2777749385476
sfc3,40,0.746798412874341,0.8489778731018305,0.36,657.5958138955224
sfc4,39,0.7296154741197824,0.8478245511651039,0.429,573.970802917526
sfc0,52,0.9529933519661427,0.8585412660613656,0.5720000000000001,530.1680967595423
sfc1,56,1.0217250417917967,0.8617291506379843,0.5040000000000001,540.1827391218638
sfc11,55,1.3748648390173912,2.4404903687536716,1.485,534.2181694404329
sfc2,61,1.1076396703720093,0.8653575088828802,0.5489999999999999,434.41009124918025
sfc3,71,1.390815507620573,0.8733270410448313,0.6389999999999999,538.1334895282483
sfc4,68,1.2995988316833973,0.8712925435975194,0.748,491.8603562684366
sfc0,25,0.4890547227114439,0.8366671833209693,0.275,1037.9965389040003
sfc1,29,0.5577863473445177,0.8398549864068627,0.261,1041.716428689655
sfc11,27,0.5727170780301094,2.413914368953556,0.729,1026.86307640146
sfc2,31,0.5921521596610546,0.8414488798007369,0.279,997.6854414358974
sfc3,43,0.7983471639454365,0.8510123379528522,0.38699999999999996,1004.833106450704
sfc4,36,0.678066723048687,0.8457900863140821,0.39599999999999996,1006.2452755166673
sfc0,44,0.8155300375074148,0.8521656924858689,0.48399999999999993,577.9390057351601
sfc1,52,0.9529933519661427,0.8585412660613656,0.468,573.7529615747127
sfc11,48,1.1743278987705708,2.4342026421800256,1.296,561.7318412310925
sfc2,52,0.9529933519661427,0.8585412660613656,0.468,566.7380759274808
sfc3,68,1.2995988316833973,0.8712925435975194,0.6120000000000001,561.3087216929829
sfc4,60,1.0904567316174507,0.8649169374257326,0.6599999999999999,562.2157291854303
sfc0,34,0.6437009107321501,0.8441961603239179,0.374,936.7834501337206
sfc1,29,0.5577863473445177,0.8398549864068627,0.261,1030.5788917619045
sfc11,28,0.6013653380796313,2.4152199970558286,0.756,999.7931378561155
sfc2,33,0.6265179719775915,0.8430428383871913,0.29700000000000004,967.2626240602401
sfc3,46,0.8498959150165319,0.8537595858797431,0.414,991.789432591305
sfc4,37,0.6952496618032455,0.8462306577712297,0.407,968.3935032864864
sfc0,50,0.9186275396496058,0.8569473726674914,0.55,571.2032048531748
sfc1,48,0.8842617273330688,0.8553534792736173,0.432,594.5889553865545
sfc11,42,1.0024390881881118,2.4285078421235085,1.1340000000000001,587.2874014075827
sfc2,50,0.9186275396496058,0.8569473726674914,0.45,576.9519665258968
sfc3,64,1.1591883562505245,0.8681047568097711,0.5760000000000001,615.4509470311531
sfc4,57,1.038907915353775,0.8621697220951319,0.6270000000000001,572.402312063158
sfc0,30,0.574969220906496,0.8410083083435893,0.32999999999999996,991.9012634999998
sfc1,37,0.6952496618032455,0.8462306577712297,0.33299999999999996,947.8124705614981
sfc11,34,0.7732540834695101,2.420914829708636,0.918,929.7136857588234
sfc2,27,0.5234204698354006,0.8382610767148435,0.24300000000000002,1028.8900327372264
sfc3,42,0.7811642251908779,0.8505717664957047,0.378,1058.1322053173078
sfc4,32,0.6093350984156132,0.8426022669300437,0.352,1029.097544975
sfc0,48,0.8842617273330688,0.8553534792736173,0.528,568.8545462500002
sfc1,52,0.9529933519661427,0.8585412660613656,0.468,596.8974151488549
sfc11,49,1.2029760284349322,2.4347955035045743,1.323,580.5279118097169
sfc2,46,0.8498959150165319,0.8537595858797431,0.414,598.0976665775863
sfc3,60,1.0904567316174507,0.8649169374257326,0.54,621.0730815973154
sfc4,52,0.9529933519661427,0.8585412660613656,0.5720000000000001,606.2826508352493
sfc0,35,0.6608838494867086,0.8446367643773556,0.385,841.7886418628569
sfc1,40,0.746798412874341,0.8489778731018305,0.36,866.6635398208958
sfc11,38,0.8878466347232461,2.424711287021637,1.026,799.770519302083
sfc2,30,0.574969220906496,0.8410083083435893,0.27,908.6260383933325
sfc3,47,0.8670787885785103,0.8542001573368907,0.423,914.5457897435905
sfc4,35,0.6608838494867086,0.8446367643773556,0.385,906.7567726628569
sfc0,40,0.746798412874341,0.8489778731018305,0.44,665.6725211565654
sfc1,45,0.8327129762619734,0.8526062639430165,0.40499999999999997,704.4534455848215
sfc11,41,0.9737909585237503,2.427202360704541,1.107,676.9124072807884
sfc2,36,0.678066723048687,0.8457900863140821,0.32399999999999995,635.1097078033713
sfc3,50,0.9186275396496058,0.8569473726674914,0.45,673.8803164314512
sfc4,47,0.8670787885785103,0.8542001573368907,0.517,547.5287235508475
sfc0,35,0.6608838494867086,0.8446367643773556,0.385,841.365240193182
sfc1,42,0.7811642251908779,0.8505717664957047,0.378,833.7939962047615
sfc11,41,0.9737909585237503,2.427202360704541,1.107,783.330176591133
sfc2,44,0.8155300375074148,0.8521656924858689,0.39599999999999996,791.3068480000002
sfc3,60,1.0904567316174507,0.8649169374257326,0.54,846.6280760133334
sfc4,50,0.9186275396496058,0.8569473726674914,0.55,784.7183069437754
sfc0,36,0.678066723048687,0.8457900863140821,0.39599999999999996,563.4282699560442
sfc1,45,0.8327129762619734,0.8526062639430165,0.40499999999999997,619.5569228898675
sfc11,41,0.9737909585237503,2.427202360704541,1.107,612.8902489563109
sfc2,43,0.7983471639454365,0.8510123379528522,0.38699999999999996,631.4853175813954
sfc3,58,1.0560908541083336,0.8633230440318584,0.522,699.0953405224917
sfc4,49,0.9014446660876274,0.8557940507307649,0.539,636.412699589431
sfc0,49,0.9014446660876274,0.8557940507307649,0.539,546.9971955469389
sfc1,45,0.8327129762619734,0.8526062639430165,0.40499999999999997,576.2054190624999
sfc11,41,0.9737909585237503,2.427202360704541,1.107,543.1421477009803
sfc2,47,0.8670787885785103,0.8542001573368907,0.423,565.7422459704641
sfc3,65,1.176371295005083,0.8685453282669187,0.585,644.3941102283954
sfc4,49,0.9014446660876274,0.8557940507307649,0.539,618.858777069672
sfc0,28,0.5406034737825394,0.8394144149497151,0.30800000000000005,941.7746398333336
sfc1,36,0.678066723048687,0.8457900863140821,0.32399999999999995,1014.644013939227
sfc11,25,0.5154209490865469,2.4120161565952003,0.675,863.8890164390242
sfc2,27,0.5234204698354006,0.8382610767148435,0.24300000000000002,863.3163079477615
sfc3,40,0.746798412874341,0.8489778731018305,0.36,952.7711658905471
sfc4,31,0.5921521596610546,0.8414488798007369,0.34099999999999997,873.0075082
sfc0,52,0.9529933519661427,0.8585412660613656,0.5720000000000001,537.9267513643409
sfc1,56,1.0217250417917967,0.8617291506379843,0.5040000000000001,560.102885275
sfc11,52,1.2889203848317266,2.437999197281897,1.4040000000000001,543.0714407586205
sfc2,46,0.8498959150165319,0.8537595858797431,0.414,527.3662757000003
sfc3,61,1.1076396703720093,0.8653575088828802,0.5489999999999999,607.8136139411761
sfc4,49,0.9014446660876274,0.8557940507307649,0.539,564.6303862897958
sfc0,37,0.6952496618032455,0.8462306577712297,0.407,738.3093006791444
sfc1,44,0.8155300375074148,0.8521656924858689,0.39599999999999996,738.3745763302747
sfc11,42,1.0024390881881118,2.4285078421235085,1.1340000000000001,716.65430129665
sfc2,35,0.6608838494867086,0.8446367643773556,0.31500000000000006,755.6428658418077
sfc3,47,0.8670787885785103,0.8542001573368907,0.423,770.3919862415252
sfc4,38,0.7124326005578041,0.8473839797079563,0.418,764.9313319162303
sfc0,48,0.8842617273330688,0.8553534792736173,0.528,613.5151478865547
sfc1,51,0.9358104784041643,0.857387944124639,0.459,622.910865666667
sfc11,47,1.1456797365099192,2.4328971607610583,1.269,609.1351840765957
sfc2,42,0.7811642251908779,0.8505717664957047,0.378,615.3648811800952
sfc3,56,1.0217250417917967,0.8617291506379843,0.5040000000000001,646.2699471798561
sfc4,47,0.8670787885785103,0.8542001573368907,0.517,635.3989011410258
sfc0,21,0.42032296769320965,0.833479380235076,0.23099999999999998,1258.704287619048
sfc1,24,0.4718717187643051,0.8362266118638217,0.216,1244.3634847563033
sfc11,23,0.4581246245652437,2.4101179279386997,0.621,1195.3976582869561
sfc2,28,0.5406034737825394,0.8394144149497151,0.25200000000000006,1141.6101916357143
sfc3,47,0.8670787885785103,0.8542001573368907,0.423,1134.1967227939917
sfc4,33,0.6265179719775915,0.8430428383871913,0.363,1136.2463811840496
sfc0,42,0.7811642251908779,0.8505717664957047,0.46199999999999997,656.8108077836539
sfc1,44,0.8155300375074148,0.8521656924858689,0.39599999999999996,683.8313688873875
sfc11,44,1.0597353475168347,2.4304062174633145,1.1880000000000002,667.974621285068
sfc2,48,0.8842617273330688,0.8553534792736173,0.432,666.0426274297522
sfc3,69,1.3167817704379559,0.871733115054667,0.621,638.6173363819238
sfc4,55,1.0045421682298183,0.8605758287012577,0.6050000000000001,644.1825712717385
sfc0,18,0.3687742166221142,0.8314448990859091,0.19799999999999998,1365.1859041098903
sfc1,25,0.4890547227114439,0.8366671833209693,0.225,1247.5779594879998
sfc11,22,0.43750597164034843,2.409525066614151,0.5940000000000001,1257.3695320630634
sfc2,24,0.4718717187643051,0.8362266118638217,0.216,1244.1968591932773
sfc3,38,0.7124326005578041,0.8473839797079563,0.34199999999999997,1228.0763602499999
sfc4,29,0.5577863473445177,0.8398549864068627,0.31900000000000006,1201.9941863877546
sfc0,49,0.9014446660876274,0.8557940507307649,0.539,639.6810543346938
sfc1,45,0.8327129762619734,0.8526062639430165,0.40499999999999997,658.2895046371682
sfc11,41,0.9737909585237503,2.427202360704541,1.107,644.3643863235299
sfc2,44,0.8155300375074148,0.8521656924858689,0.39599999999999996,656.1974606788991
sfc3,63,1.142005417495966,0.8669514348730445,0.567,690.9520025859869
sfc4,50,0.9186275396496058,0.8569473726674914,0.55,682.0168627410354
sfc0,31,0.5921521596610546,0.8414488798007369,0.34099999999999997,908.2215486025641
sfc1,37,0.6952496618032455,0.8462306577712297,0.33299999999999996,899.3852939891302
sfc11,36,0.8305503102019429,2.4228130746632814,0.972,851.8582008846148
sfc2,31,0.5921521596610546,0.8414488798007369,0.279,923.8051986967743
sfc3,43,0.7983471639454365,0.8510123379528522,0.38699999999999996,945.2617852570099
sfc4,33,0.6265179719775915,0.8430428383871913,0.363,966.0062083072287
sfc0,47,0.8670787885785103,0.8542001573368907,0.517,546.5453361489363
sfc1,51,0.9358104784041643,0.857387944124639,0.459,566.0413790592885
sfc11,46,1.117031672038138,2.43230442982167,1.242,548.2070065913045
sfc2,48,0.8842617273330688,0.8553534792736173,0.432,549.9035559285711
sfc3,54,0.9873592294752598,0.8601352572441101,0.48600000000000004,595.4286647463236
sfc4,49,0.9014446660876274,0.8557940507307649,0.539,594.0404224331983
sfc0,35,0.6608838494867086,0.8446367643773556,0.385,893.3690489428575
sfc1,39,0.7296154741197824,0.8478245511651039,0.351,895.5421772551011
sfc11,39,0.9164947317913175,2.4253041483461857,1.053,838.9217687193876
sfc2,40,0.746798412874341,0.8489778731018305,0.36,855.5950448457719
sfc3,56,1.0217250417917967,0.8617291506379843,0.5040000000000001,894.0157262250002
sfc4,48,0.8842617273330688,0.8553534792736173,0.528,889.0771440625002
sfc0,38,0.7124326005578041,0.8473839797079563,0.418,635.0678738010475
sfc1,42,0.7811642251908779,0.8505717664957047,0.378,650.1601210896226
sfc11,37,0.8591984724625945,2.4234058056026697,0.999,632.9805042896172
sfc2,42,0.7811642251908779,0.8505717664957047,0.378,696.4488721626792
sfc3,58,1.0560908541083336,0.8633230440318584,0.522,723.9854619657534
sfc4,50,0.9186275396496058,0.8569473726674914,0.55,710.2247384216871
sfc0,30,0.574969220906496,0.8410083083435893,0.32999999999999996,929.5194127094593
sfc1,32,0.6093350984156132,0.8426022669300437,0.28800000000000003,933.050274257861
sfc11,31,0.6873096618801355,2.4177109403535724,0.8370000000000001,898.2763100584419
sfc2,35,0.6608838494867086,0.8446367643773556,0.31500000000000006,886.5295529942856
sfc3,51,0.9358104784041643,0.857387944124639,0.459,913.9269226445316
sfc4,43,0.7983471639454365,0.8510123379528522,0.4729999999999999,907.7121365627903
sfc0,47,0.8670787885785103,0.8542001573368907,0.517,729.6025756495729
sfc1,42,0.7811642251908779,0.8505717664957047,0.378,689.5321545566037
sfc11,36,0.8305503102019429,2.4228130746632814,0.972,666.5619417197804
sfc2,38,0.7124326005578041,0.8473839797079563,0.34199999999999997,679.2670064126987
sfc3,56,1.0217250417917967,0.8617291506379843,0.5040000000000001,711.0888688821433
sfc4,49,0.9014446660876274,0.8557940507307649,0.539,720.4056182469642
sfc0,37,0.6952496618032455,0.8462306577712297,0.407,901.158624258064
sfc1,39,0.7296154741197824,0.8478245511651039,0.351,922.9332892628863
sfc11,27,0.5727170780301094,2.413914368953556,0.729,986.592184385185
sfc2,28,0.5406034737825394,0.8394144149497151,0.25200000000000006,996.4972341
sfc3,45,0.8327129762619734,0.8526062639430165,0.40499999999999997,1023.2009668237879
sfc4,36,0.678066723048687,0.8457900863140821,0.39599999999999996,1027.0897633370157
sfc0,44,0.8155300375074148,0.8521656924858689,0.48399999999999993,705.0802608440366
sfc1,45,0.8327129762619734,0.8526062639430165,0.40499999999999997,718.0868264889867
sfc11,41,0.9737909585237503,2.427202360704541,1.107,691.0293647684732
sfc2,41,0.7639812864363194,0.8494184445589781,0.369,701.3823162946861
sfc3,59,1.0732737928628922,0.863763615489006,0.5309999999999999,713.7540599999996
sfc4,50,0.9186275396496058,0.8569473726674914,0.55,736.945388394422
sfc0,33,0.6265179719775915,0.8430428383871913,0.363,1097.3505950538922
sfc1,39,0.7296154741197824,0.8478245511651039,0.351,1063.6095680876285
sfc11,34,0.7732540834695101,2.420914829708636,0.918,1054.3487865647057
sfc2,28,0.5406034737825394,0.8394144149497151,0.25200000000000006,1152.3255999642854
sfc3,42,0.7811642251908779,0.8505717664957047,0.378,1151.5337844641156
sfc4,35,0.6608838494867086,0.8446367643773556,0.385,1168.0849564261362
sfc0,45,0.8327129762619734,0.8526062639430165,0.49499999999999994,691.7171535022217
sfc1,47,0.8670787885785103,0.8542001573368907,0.423,696.6213455042374
sfc11,44,1.0597353475168347,2.4304062174633145,1.1880000000000002,702.5271151216217
sfc2,40,0.746798412874341,0.8489778731018305,0.36,699.8567109545455
sfc3,58,1.0560908541083336,0.8633230440318584,0.522,694.7281185605534
sfc4,58,1.0560908541083336,0.8633230440318584,0.6380000000000001,594.3168749965638
sfc0,23,0.4546888452023268,0.8350732736289501,0.253,1334.800069275862
sfc1,27,0.5234204698354006,0.8382610767148435,0.24300000000000002,1288.3718292148146
sfc11,27,0.5727170780301094,2.413914368953556,0.729,1201.967113610294
sfc2,28,0.5406034737825394,0.8394144149497151,0.25200000000000006,1207.1997857957736
sfc3,44,0.8155300375074148,0.8521656924858689,0.39599999999999996,1202.6076095733938
sfc4,37,0.6952496618032455,0.8462306577712297,0.407,1205.561275266305
sfc0,50,0.9186275396496058,0.8569473726674914,0.55,632.7555001160006
sfc1,51,0.9358104784041643,0.857387944124639,0.459,632.1583337276263
sfc11,45,1.0883835097774863,2.430998948402703,1.2149999999999999,639.3682160530975
sfc2,47,0.8670787885785103,0.8542001573368907,0.423,644.1667963733906
sfc3,65,1.176371295005083,0.8685453282669187,0.585,638.8027140397555
sfc4,57,1.038907915353775,0.8621697220951319,0.6270000000000001,642.5698481267607
sfc0,28,0.5406034737825394,0.8394144149497151,0.30800000000000005,1040.0129450425538
sfc1,35,0.6608838494867086,0.8446367643773556,0.31500000000000006,992.230203480225
sfc11,28,0.6013653380796313,2.4152199970558286,0.756,975.6669590142855
sfc2,31,0.5921521596610546,0.8414488798007369,0.279,961.5337026624195
sfc3,50,0.9186275396496058,0.8569473726674914,0.45,967.0187416071427
sfc4,43,0.7983471639454365,0.8510123379528522,0.4729999999999999,972.082368474418
sfc0,44,0.8155300375074148,0.8521656924858689,0.48399999999999993,651.523537662162
sfc1,47,0.8670787885785103,0.8542001573368907,0.423,661.2400100000003
sfc11,41,0.9737909585237503,2.427202360704541,1.107,649.3982692843135
sfc2,42,0.7811642251908779,0.8505717664957047,0.378,657.6115773333333
sfc3,63,1.142005417495966,0.8669514348730445,0.567,658.8239858917192
sfc4,52,0.9529933519661427,0.8585412660613656,0.5720000000000001,659.4052704083967
sfc0,42,0.7811642251908779,0.8505717664957047,0.46199999999999997,930.5808696619047
sfc1,44,0.8155300375074148,0.8521656924858689,0.39599999999999996,928.8161445779813
sfc11,31,0.6873096618801355,2.4177109403535724,0.8370000000000001,979.1729640129026
sfc2,32,0.6093350984156132,0.8426022669300437,0.28800000000000003,984.0661292469136
sfc3,52,0.9529933519661427,0.8585412660613656,0.468,965.1474149111971
sfc4,42,0.7811642251908779,0.8505717664957047,0.46199999999999997,977.6550735480777
sfc0,43,0.7983471639454365,0.8510123379528522,0.4729999999999999,711.0922260373836
sfc1,44,0.8155300375074148,0.8521656924858689,0.39599999999999996,723.0401045339365
sfc11,39,0.9164947317913175,2.4253041483461857,1.053,715.1895501502593
sfc2,40,0.746798412874341,0.8489778731018305,0.36,723.5604655050503
sfc3,59,1.0732737928628922,0.863763615489006,0.5309999999999999,754.9982628367344
sfc4,48,0.8842617273330688,0.8553534792736173,0.528,755.1355681218488
sfc0,42,0.7811642251908779,0.8505717664957047,0.46199999999999997,915.8008564575467
sfc1,47,0.8670787885785103,0.8542001573368907,0.423,904.9871170470082
sfc11,42,1.0024390881881118,2.4285078421235085,1.1340000000000001,896.4087082488035
sfc2,35,0.6608838494867086,0.8446367643773556,0.31500000000000006,979.0256739657141
sfc3,54,0.9873592294752598,0.8601352572441101,0.48600000000000004,994.0085383234198
sfc4,44,0.8155300375074148,0.8521656924858689,0.48399999999999993,981.9878420135739
sfc0,43,0.7983471639454365,0.8510123379528522,0.4729999999999999,694.6027038744184
sfc1,44,0.8155300375074148,0.8521656924858689,0.39599999999999996,719.3326634541285
sfc11,41,0.9737909585237503,2.427202360704541,1.107,699.8199390931372
sfc2,41,0.7639812864363194,0.8494184445589781,0.369,701.1094694581282
sfc3,59,1.0732737928628922,0.863763615489006,0.5309999999999999,706.494225097643
sfc4,49,0.9014446660876274,0.8557940507307649,0.539,707.0354851016263
sfc0,44,0.8155300375074148,0.8521656924858689,0.48399999999999993,720.074605140909
sfc1,51,0.9358104784041643,0.857387944124639,0.459,745.4156291019599
sfc11,44,1.0597353475168347,2.4304062174633145,1.1880000000000002,684.0030981284406
sfc2,48,0.8842617273330688,0.8553534792736173,0.432,671.1061087364016
sfc3,72,1.4476665668189526,0.8744804281741381,0.6479999999999999,687.6449333839774
sfc4,64,1.1591883562505245,0.8681047568097711,0.704,698.6013656273293
sfc0,32,0.6093350984156132,0.8426022669300437,0.352,892.90319124375
sfc1,36,0.678066723048687,0.8457900863140821,0.32399999999999995,885.5751283901104
sfc11,32,0.7159578567370772,2.41901648696512,0.864,882.1921998867924
sfc2,36,0.678066723048687,0.8457900863140821,0.32399999999999995,866.7892864861876
sfc3,57,1.038907915353775,0.8621697220951319,0.5130000000000001,876.6897333859646
sfc4,45,0.8327129762619734,0.8526062639430165,0.49499999999999994,867.5483103127754
sfc0,51,0.9358104784041643,0.857387944124639,0.561,630.7106421328123
sfc1,44,0.8155300375074148,0.8521656924858689,0.39599999999999996,789.2904132126695
sfc11,43,1.0310872504487634,2.4291005730628967,1.1609999999999998,768.8977526186044
sfc2,44,0.8155300375074148,0.8521656924858689,0.39599999999999996,774.1891664977168
sfc3,67,1.2427479028701782,0.8701392216607928,0.603,795.873494282282
sfc4,55,1.0045421682298183,0.8605758287012577,0.6050000000000001,772.4935003574011
sfc0,37,0.6952496618032455,0.8462306577712297,0.407,922.1294066810802
sfc1,27,0.5234204698354006,0.8382610767148435,0.24300000000000002,1041.8816950225566
sfc11,28,0.6013653380796313,2.4152199970558286,0.756,984.2214837801422
sfc2,31,0.5921521596610546,0.8414488798007369,0.279,957.2017716967736
sfc3,50,0.9186275396496058,0.8569473726674914,0.45,931.2158103505974
sfc4,39,0.7296154741197824,0.8478245511651039,0.429,945.0842811435897
sfc0,46,0.8498959150165319,0.8537595858797431,0.506,678.2897949568969
sfc1,52,0.9529933519661427,0.8585412660613656,0.468,698.7383767915055
sfc11,40,0.9451428614556789,2.426609629765153,1.08,668.0333761457287
sfc2,42,0.7811642251908779,0.8505717664957047,0.378,681.3645621476196
sfc3,62,1.1248224787414074,0.8665108634158969,0.558,712.9297261826923
sfc4,52,0.9529933519661427,0.8585412660613656,0.5720000000000001,686.9816180730772
sfc0,1,0.07666477933526039,0.8175403159111738,0.011,28835.98025766667
sfc1,0,0.05948184058070183,0.8170997444540262,0.0,37152.4002365
sfc11,2,0.09384758770465851,2.3905422911047935,0.054,19254.571180666666
sfc2,2,0.09384758770465851,0.8186936378479004,0.018000000000000002,23455.177224125
sfc3,1,0.07666477933526039,0.8175403159111738,0.009000000000000001,18959.3018408
sfc4,1,0.07666477933526039,0.8175403159111738,0.011,36563.99385242857
sfc0,100,0.8517049178481102,0.3074726052582264,1.5000000000000004,7.87751623246493
sfc1,103,0.8829792737960815,0.308170136064291,2.987000000000001,7.92325008510638
sfc0,87,0.6799151748418808,0.30379826948046684,1.305,4.089415846681921
sfc1,93,0.7560642063617706,0.30543773621320724,2.697,4.928247021598271
sfc0,81,0.6037660986185074,0.3021588362753391,1.2149999999999999,5.884349769230765
sfc1,84,0.6486408412456512,0.30310073867440224,2.436,5.349014152380959
sfc0,80,0.5978748053312302,0.3020077832043171,1.2000000000000002,2.9532559271356784
sfc1,82,0.6232578456401825,0.30255426093935966,2.3779999999999997,2.6951092822384437
sfc0,78,0.5724918097257614,0.3014612942934036,1.1700000000000002,2.465947717223651
sfc1,81,0.6037660986185074,0.3021588362753391,2.3489999999999998,2.2539889926289924
sfc0,76,0.5471087694168091,0.30091481655836105,1.14,2.1789244162303674
sfc1,79,0.5783831030130386,0.30161234736442566,2.291000000000001,2.0272110482233527
sfc0,75,0.5276170670986176,0.3005193918943405,1.1249999999999998,2.2936442593582895
sfc1,77,0.5530000627040863,0.3010658696293831,2.2329999999999997,2.04374104404145
sfc0,73,0.5022340714931488,0.29997291415929794,1.0949999999999998,2.2670698688524573
sfc1,77,0.5530000627040863,0.3010658696293831,2.2329999999999997,2.012906655352479
sfc0,90,0.7247898727655411,0.30474018305540085,1.3500000000000003,2.194430237777779
sfc1,74,0.5217257738113403,0.3003683388233185,2.146,1.924430123989219
sfc0,88,0.6994068771600723,0.3041936941444874,1.3200000000000003,2.4548270385487516
sfc1,92,0.7501729130744934,0.3052866831421852,2.668,2.1772936187363836
sfc0,86,0.6740238815546036,0.3036472164094448,1.2900000000000003,2.4125630416666657
sfc1,90,0.7247898727655411,0.30474018305540085,2.6099999999999994,2.1013333244444437
sfc0,77,0.5530000627040863,0.3010658696293831,1.1549999999999998,2.1710834585492242
sfc1,80,0.5978748053312302,0.3020077832043171,2.3200000000000003,2.076607175438596
sfc0,76,0.5471087694168091,0.30091481655836105,1.14,2.3926915170603675
sfc1,80,0.5978748053312302,0.3020077832043171,2.3200000000000003,2.339762358395989
sfc0,75,0.5276170670986176,0.3005193918943405,1.1249999999999998,2.4110870026666653
sfc1,79,0.5783831030130386,0.30161234736442566,2.291000000000001,2.3606858524173036
sfc0,74,0.5217257738113403,0.3003683388233185,1.1099999999999999,2.1965936358695637
sfc1,76,0.5471087694168091,0.30091481655836105,2.204,2.172434272965878
sfc0,91,0.7306811660528183,0.3048912361264229,1.365,2.2868612268722477
sfc1,75,0.5276170670986176,0.3005193918943405,2.1750000000000003,2.199274590909092
sfc0,89,0.705298125743866,0.3043447583913803,1.335,2.305961414798207
sfc1,92,0.7501729130744934,0.3052866831421852,2.668,2.2940675589519635
sfc0,87,0.6799151748418808,0.30379826948046684,1.305,2.3323878899082566
sfc1,90,0.7247898727655411,0.30474018305540085,2.6099999999999994,2.2907422672605793
sfc0,86,0.6740238815546036,0.3036472164094448,1.2900000000000003,2.3240244999999997
sfc1,89,0.705298125743866,0.3043447583913803,2.581,2.2847144752252246
sfc0,84,0.6486408412456512,0.30310073867440224,1.2600000000000002,2.3821348384798124
sfc1,88,0.6994068771600723,0.3041936941444874,2.552,2.335259489749429
sfc0,82,0.6232578456401825,0.30255426093935966,1.2300000000000002,2.3174754563106803
sfc1,85,0.6545321345329285,0.30325179174542427,2.465,2.2743625929411744
sfc0,81,0.6037660986185074,0.3021588362753391,1.2149999999999999,2.3284871141439183
sfc1,84,0.6486408412456512,0.30310073867440224,2.436,2.2997750616113746
sfc0,79,0.5783831030130386,0.30161234736442566,1.1849999999999998,2.288177192405064
sfc1,83,0.6291491389274597,0.3027053140103817,2.4070000000000005,2.3083415423728817
sfc0,78,0.5724918097257614,0.3014612942934036,1.1700000000000002,2.1752722319587643
sfc1,80,0.5978748053312302,0.3020077832043171,2.3200000000000003,2.2695865660847874
sfc0,78,0.5724918097257614,0.3014612942934036,1.1700000000000002,1.9845921560102293
sfc1,81,0.6037660986185074,0.3021588362753391,2.3489999999999998,2.5081312029702953
sfc0,77,0.5530000627040863,0.3010658696293831,1.1549999999999998,1.9313345658914738
sfc1,80,0.5978748053312302,0.3020077832043171,2.3200000000000003,1.984064817500001
sfc0,95,0.7814471572637558,0.3059842139482498,1.4249999999999998,2.0586322662473813
sfc1,79,0.5783831030130386,0.30161234736442566,2.291000000000001,2.031246956852792
sfc0,94,0.7755559086799622,0.3058331608772278,1.4100000000000004,2.1294814059829066
sfc1,78,0.5724918097257614,0.3014612942934036,2.2619999999999996,2.03850154755784
sfc0,92,0.7501729130744934,0.3052866831421852,1.3800000000000003,2.183139262008733
sfc1,94,0.7755559086799622,0.3058331608772278,2.7259999999999995,2.0834498855932186
sfc0,88,0.6994068771600723,0.3041936941444874,1.3200000000000003,2.039228617647059
sfc1,92,0.7501729130744934,0.3052866831421852,2.668,2.362093784782609
sfc0,85,0.6545321345329285,0.30325179174542427,1.275,2.1379408164705884
sfc1,88,0.6994068771600723,0.3041936941444874,2.552,2.4877535429864244
sfc0,82,0.6232578456401825,0.30255426093935966,1.2300000000000002,2.4097184705882353
sfc1,84,0.6486408412456512,0.30310073867440224,2.436,2.244381102137767
sfc0,78,0.5724918097257614,0.3014612942934036,1.1700000000000002,2.170779344473009
sfc1,81,0.6037660986185074,0.3021588362753391,2.3489999999999998,2.038887802955665
sfc0,76,0.5471087694168091,0.30091481655836105,1.14,2.090903623684211
